Product name,Price_per_unit,Rating,Rating_count,1 star count,2 star count,3 star count,4 star count,5 star count,Similar_product_1,Similar_product_price_1,Similar_product_2,Similar_product_price_2,Similar_product_3,Similar_product_price_3,Similar_product_4,Similar_product_price_4,Similar_product_5,Similar_product_price_5,Pros,Cons,product recommendation,recommendation_count,recommendation_percent
Redbreast 27 Yr 750ml,489.9,4.8,9,0,0,1,0,8,Hundred Acre Cabernet Wraith 750ml,29.97,"Chateau Pavie St. Emilion, 2010 750ml",49.99,Amici Cabernet Franc Beckstoffer To Kalon Vineyard 1.5L,79.99,"Chateau Pichon Lalande Pauillac, 2018 1.5L",29.99,Glenfiddich 26 Year Grand Couronne Scotch Whisky 750ml,99.99,,,,,
Lost Republic Straight Rye Whiskey 750ml,39.99,5,1,0,0,0,0,1,Triple R Russian River Rye Whiskey 750ml,39.99,Gray's Town American Whiskey 750ml,32.99,Braddock Oak Single Barrel Rye 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,,,,,
Two Tigers Blended Indian Whisky 750ml,24.99,3.9,11,1,2,0,2,6,Shieldaig Islay Single Malt 750ml,19.99,El Padrino Blanco Tequila 750ml,22.99,Glen Fohdry French Oak Cask 750ml,27.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Kavanagh Irish Whiskey 750ml,17.99,,,,,
Nobushi Japanese Whiskey 750ml,45.99,4.2,11,1,0,1,3,6,Bib & Tucker 6 Year Bourbon 750ml,52.99,Hatozaki Finest Japanese Whisky 750ml,41.99,Shibui Grain Blend Whisky 750ml,59.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,,,,,
Ensign Red Apple 750ml,14.99,4.3,90,5,5,5,14,61,Ensign Red Peach 750ml,15.99,Ensign Red Salted Caramel 750ml,16.99,Ensign Red Mango 750ml,16.99,Ensign Red Canadian Whisky 750ml,15.99,Skatterbrain Peanut Butter Whiskey 750ml,15.99,"{'satisfaction': '20 reviews', 'price': '5 reviews'}",,63 out of 75 (84%) of reviewers would recommend this product to a friend.,63,84%
Jameson Bow Street 18yr Irish Whiskey 750ml,179.9,4.8,52,0,0,2,5,45,Garrison Brothers Balmorhea Bourbon 750ml,74.99,Chivas Royal Salute 21 Yr 750ml,79.99,Michelob Ultra 1/2 Keg,54.99,"Quilceda Creek Cabernet Sauvignon Columbia Valley, 2017 750ml",99.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"{'satisfaction': '14 reviews', 'enjoyment': '9 reviews'}",,3 out of 3 (100%) of reviewers would recommend this product to a friend.,3,100
Kinsale Small Batch Irish Whiskey 750ml,18.99,4.4,5,0,0,0,3,2,Kilbrin Blended Irish Whiskey 750ml,16.99,Kinsale IPA Cask Irish Whiskey 750ml,21.99,Dunville's 1808 Irish Whiskey 750ml,17.99,Shieldaig Islay Single Malt 750ml,19.99,Wolfhound Irish Whiskey 750ml,18.99,,,,,
Fireball Halloween Trick Or Treat Bag Gift 50ml gift,14.99,5,1,0,0,0,0,1,Catch Fire Cinnamon Whisky 1.75L,18.99,,,,,,,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,,,,,
Balcones Single Malt Whiskey Rum Cask 750ml,79.99,4.8,5,0,0,0,1,4,Barrell Seagrass Rye Whiskey 750ml,88.99,Balcones Single Malt Whiskey Cask Strength Barrel Select 750ml,83.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,,,,,
Balcones Mirador Single Malt Whiskey 750ml,79.99,4.9,8,0,0,0,1,7,Barrell Whiskey Infinite Barrel Project 750ml,69.99,Balcones Single Malt Whiskey Cask Strength Barrel Select 750ml,83.99,Balcones True Blue Cask Strength Barrel Select 750ml,62.99,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,,,,,
Ole Smoky Tennessee Salty Caramel Whiskey 50ml,2.79,4.8,73,1,1,0,6,65,Shepherd's P'Nutty Peanut Butter Whiskey 50ml,,,,,,,,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,{'satisfaction': '8 reviews'},,25 out of 29 (86%) of reviewers would recommend this product to a friend.,25,86%
Glenlivet 12 Yr 1.75l,81.99,4.6,456,6,6,22,97,325,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"Stags' Leap Cabernet Sauvignon Oakville, 2018 750ml",69.99,"{'satisfaction': '39 reviews', 'price': '36 reviews'}",,163 out of 176 (93%) of reviewers would recommend this product to a friend.,163,93%
Crown Royal 750ml,18.99,4.7,640,19,7,18,49,547,Tower Vodka 1.75L,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,"{'satisfaction': '6 reviews', 'price': '4 reviews'}",,122 out of 134 (91%) of reviewers would recommend this product to a friend.,122,91%
Buchanan'S 12 Yr 750ml,27.99,4.7,172,6,3,3,18,142,Corona Extra 24-12oz Btls,26.99,Modelo Especial 24-12oz Btls,24.99,Modelo Especial 24-12oz Cans,24.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"{'satisfaction': '38 reviews', 'price': '15 reviews'}",,25 out of 28 (89%) of reviewers would recommend this product to a friend.,25,89%
Maker'S Mark Bourbon Whisky 1l,39.99,4.7,883,15,9,25,96,738,Redemption High Rye Bourbon 750ml,27.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,"{'price': '14 reviews', 'satisfaction': '13 reviews'}",,156 out of 171 (91%) of reviewers would recommend this product to a friend.,156,91%
Maker'S Mark 46 Bourbon Whisky 750ml,28.99,4.6,228,4,3,10,45,166,Luxardo Maraschino Cherries 14.1oz,21.99,McFarlane's Reserve Kentucky Straight Bourbon 750ml,19.99,Redemption High Rye Bourbon 750ml,27.99,Winchester KY Double Oak Bourbon Whiskey 750ml,26.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,"{'satisfaction': '33 reviews', 'price': '24 reviews'}",,73 out of 85 (86%) of reviewers would recommend this product to a friend.,73,86%
Glenfiddich 15 Yr 750ml,59.99,4.5,195,5,2,13,44,131,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,3 Amigos Blanco Tequila 750ml,28.99,Rinaldi Moscato d'Asti 750ml,21.99,"{'price': '16 reviews', 'satisfaction': '15 reviews'}",,24 out of 27 (89%) of reviewers would recommend this product to a friend.,24,89%
Chivas Regal 1.75l,54.99,4.7,164,5,0,6,21,132,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,Tsarine Brut Premium Cuvee 750ml,44.99,"{'price': '12 reviews', 'satisfaction': '5 reviews'}",,39 out of 41 (95%) of reviewers would recommend this product to a friend.,39,95%
Dalmore 12 Yr 750ml,59.99,4.7,88,1,0,2,21,64,Dalmore 12 Year Sherry Cask Select 750ml,79.99,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Drillaud Elderflower Liqueur 750ml,14.99,Royale Orange 750ml,24.99,"{'price': '13 reviews', 'enjoyment': '7 reviews'}",,33 out of 37 (89%) of reviewers would recommend this product to a friend.,33,89%
Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,4.1,392,29,15,39,115,194,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Grangestone Sherry Finish 750ml,26.99,Grangestone Madeira Finish 750ml,31.99,Grangestone Rum Finish 750ml,26.99,"{'price': '108 reviews', 'satisfaction': '42 reviews'}","{'weight': '3 reviews', 'disappointing': '3 reviews'}",246 out of 307 (80%) of reviewers would recommend this product to a friend.,246,80%
Crown Royal Vanilla 750ml,19.99,4.6,2677,37,54,208,475,1903,Tower Vodka 1.75L,19.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,"{'satisfaction': '97 reviews', 'price': '22 reviews'}",,39 out of 41 (95%) of reviewers would recommend this product to a friend.,39,95%
Buchanan'S 18 Yr 750ml,93.99,4.3,23,1,0,4,4,14,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Amici Cabernet Sauvignon Napa Reserve, 2018 750ml",99.99,"Catena Zapata Nicolas Red, 2015 750ml",99.99,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,"{'satisfaction': '7 reviews', 'price': '4 reviews'}",,11 out of 15 (73%) of reviewers would recommend this product to a friend.,11,73%
Chivas Regal 18 Yr 750ml,60.99,4.8,49,1,0,1,3,44,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Duncan Taylor Blended Scotch 18 Yr 750ml,69.99,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Chivas Royal Salute 21 Yr 750ml,79.99,"{'price': '4 reviews', 'enjoyment': '3 reviews'}",,12 out of 15 (80%) of reviewers would recommend this product to a friend.,12,80%
Fireball Cinnamon Whisky Plastic 1.75l,18.99,4.7,39,2,0,0,4,33,Tower Vodka 1.75L,19.99,Catch Fire Cinnamon Whisky 1.75L,18.99,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,"Sextant Cabernet Sauvignon Paso Robles, 2018 750ml",18.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,{'satisfaction': '5 reviews'},,13 out of 13 (100%) of reviewers would recommend this product to a friend.,13,100
Monkey Shoulder Scotch Whisky 1.75l,62.99,4.4,200,7,6,12,52,123,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Dolia Vermentino di Sardegna 750ml,13.99,Shieldaig Islay Single Malt 750ml,19.99,"Castello Meleto Borgaio Rosso di Toscana, 2019 750ml",11.99,"{'price': '35 reviews', 'satisfaction': '20 reviews'}",{'disappointing': '4 reviews'},78 out of 97 (80%) of reviewers would recommend this product to a friend.,78,80%
Oban 18 Yr 750ml,154.9,4.6,15,0,0,2,2,11,Michelob Ultra 1/2 Keg,54.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"Quintessa Meritage, 2017 750ml",89.99,"Stag's Leap FAY Cabernet, 2016 750ml",49.99,"Kathryn Hall Cabernet Napa, 2017 750ml",99.99,,,,,
Bunnahabhain 12 Year Old Single Malt Scotch Whisky 750ml,59.99,4.7,62,1,0,3,9,49,Dalmore 12 Year Sherry Cask Select 750ml,79.99,De Margerie Grand Cru Brut 750ml,44.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 750ml,26.99,Aquafina 24-16.9oz Btls,,"{'satisfaction': '10 reviews', 'price': '6 reviews'}",,40 out of 42 (95%) of reviewers would recommend this product to a friend.,40,95%
Maker'S Mark Cask Strength Bourbon Whisky 750ml,38.99,4.8,74,0,0,3,12,59,Maker's Mark Bourbon Private Barrel Select 750ml,74.99,Redemption Wheated Bourbon 750ml,44.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"{'satisfaction': '16 reviews', 'enjoyment': '8 reviews'}",,20 out of 22 (91%) of reviewers would recommend this product to a friend.,20,91%
Crown Royal Vanilla 1.75l,37.49,4.6,2677,37,54,208,475,1903,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"Amici Pinot Noir Russian River Valley, 2018 750ml",39.99,"{'satisfaction': '97 reviews', 'price': '22 reviews'}",,39 out of 41 (95%) of reviewers would recommend this product to a friend.,39,95%
Glenlivet 25 Yr 750ml,459.9,4.8,68,1,1,1,6,59,Macallan Rare Cask 750ml,59.99,,,,,,,Corona Extra 12pk-12oz Btls,14.99,"{'satisfaction': '21 reviews', 'price': '8 reviews'}",,16 out of 20 (80%) of reviewers would recommend this product to a friend.,16,80%
Glenlivet 12 Yr 1l,52.99,4.6,456,6,6,22,97,325,Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"{'satisfaction': '39 reviews', 'price': '36 reviews'}",,163 out of 176 (93%) of reviewers would recommend this product to a friend.,163,93%
Glendronach 12 Year Single Malt Scotch Whisky 750ml,58.99,4.5,57,2,1,6,8,40,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,De Margerie Grand Cru Brut 750ml,44.99,"Flowers Pinot Noir Sonoma Coast, 2018 750ml",46.99,"Domaine Drouhin Pinot Noir, 2018 750ml",44.99,Tsarine Brut Premium Cuvee 750ml,44.99,"{'satisfaction': '11 reviews', 'value': '4 reviews'}",,26 out of 33 (79%) of reviewers would recommend this product to a friend.,26,79%
Glendronach 15 Year Revival Single Malt Scotch Whisky 750ml,85.99,4.7,36,0,0,2,6,28,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,"{'price': '8 reviews', 'satisfaction': '7 reviews'}",,14 out of 16 (88%) of reviewers would recommend this product to a friend.,14,88%
Ardbeg Wee Beastie Single Malt Scotch Whisky 750ml,46.99,4.1,79,6,4,8,20,41,Creag Isle 12Yr Island Single Malt 750ml,36.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,El Padrino Blanco Tequila 1.75L,44.99,"{'satisfaction': '13 reviews', 'price': '9 reviews'}",,35 out of 41 (85%) of reviewers would recommend this product to a friend.,35,85%
Macallan Estate 750ml,259.9,4.9,19,0,0,0,2,17,Macallan Rare Cask 750ml,59.99,Casa Dragones Tequila Joven 750ml,94.99,Tears of Llorona Extra Anejo 1L,49.99,"De Venoge Louis XV Gift w 2 Glasses, 1996 750ml",49.99,Barrell Craft Spirits Gray Label Bourbon 15 Year 750ml,49.99,{'flavor': '3 reviews'},,13 out of 14 (93%) of reviewers would recommend this product to a friend.,13,93%
Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,4.2,123,6,3,12,42,60,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,Grangestone 12 Yr Single Malt Scotch Whisky 750ml,31.99,Balnellan PX Sherry Cask Finish Single Malt Scotch 750ml,32.99,Balnellan Speyside Glenlivet 12 Year 750ml,36.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"{'price': '32 reviews', 'satisfaction': '20 reviews'}",,76 out of 96 (79%) of reviewers would recommend this product to a friend.,76,79%
Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,4.5,28,0,1,1,8,18,Bib & Tucker 6 Year Bourbon 750ml,52.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,Royal Tiger Indian Whisky 750ml,46.99,Grangestone 14Yr PX Cask Finish Single Malt 750ml,44.99,Shieldaig Oloroso Cask Finish 750ml,49.99,"{'satisfaction': '6 reviews', 'price': '5 reviews'}",,23 out of 25 (92%) of reviewers would recommend this product to a friend.,23,92%
Grangestone Bourbon Cask Finish Single Malt Scotch Whisky 1.75l,49.99,4.2,436,20,17,41,127,231,Grangestone 14Yr PX Cask Finish Single Malt 750ml,44.99,Glen Fohdry 12yr Speyside Single Malt 750ml,39.99,El Padrino Blanco Tequila 1.75L,44.99,Barrowmans 18Yr Grand Cru Scotch Whisky 750ml,54.99,Creag Isle 12Yr Island Single Malt 750ml,36.99,"{'price': '107 reviews', 'satisfaction': '58 reviews'}",{'disappointing': '5 reviews'},275 out of 327 (84%) of reviewers would recommend this product to a friend.,275,84%
Naked Malt Scotch Whisky 750ml,29.99,4.6,50,1,0,4,10,35,1858 Cabernet Sauvignon Paso Robles 750ml,34.99,Shieldaig Speyside Single Malt 12Yr 750ml,34.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,Corona Extra 24-12oz Btls,26.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,,,,,
Carlyle Blended Scotch Whisky 750ml,16.99,4.2,333,11,15,24,122,161,Shieldaig Islay Single Malt 750ml,19.99,Sir Edward's Blended Scotch Whisky 750ml,12.99,Tower Vodka 750ml,10.99,Kaniche Reserve Rum 750ml,16.99,Ellington Reserve 8 Year Canadian Whisky 750ml,14.99,"{'price': '114 reviews', 'satisfaction': '35 reviews'}",,228 out of 256 (89%) of reviewers would recommend this product to a friend.,228,89%
Fireball Cinnamon Whisky 375ml,6.99,4.8,223,8,0,3,17,195,Angry Orchard Crisp Apple Cider 6pk-12oz Btls,,Ed Edmundo Cabernet Sauvignon 750ml,,Eccentric Cabernet Sauvignon 750ml,,Le Colline Pinot Noir 750ml,,Cloud Break Chardonnay 750ml,,"{'satisfaction': '30 reviews', 'enjoyment': '6 reviews'}",,60 out of 64 (94%) of reviewers would recommend this product to a friend.,60,94%
Chivas Regal 25 Yr 750ml,359.9,4.4,11,0,2,0,1,8,Macallan Rare Cask 750ml,59.99,Highland Park 21 Yr 750ml,19.99,Casa Dragones Tequila Joven 750ml,94.99,"De Venoge Louis XV Gift w 2 Glasses, 1996 750ml",49.99,Barrell Craft Spirits Gray Label Bourbon 15 Year 750ml,49.99,"{'satisfaction': '4 reviews', 'flavor': '3 reviews'}",,5 out of 6 (83%) of reviewers would recommend this product to a friend.,5,83%
Maker'S Mark Bourbon Whisky 375ml,13.49,4.7,883,15,9,25,96,738,Two Stars Bourbon 750ml,19.99,"Carmen Gran Reserva Cabernet Sauvignon, 2018 750ml",17.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,,,,,
"Macallan ""M"" Crystal Decanter 750ml",5999.9,2.9,7,3,0,1,1,2,Blue Vin Riesling 750ml,,TRULY Punch Variety Pack 12pk-12oz Cans,15.99,Miglianico Montupoli Montepulciano 750ml,10.99,Lone Orchid Riesling 750ml,,Lagunitas Hop Hoppy Refresher 4pk-12oz Btls,,{'flavor': '4 reviews'},,2 out of 7 (29%) of reviewers would recommend this product to a friend.,2,29%
Glenlivet 12 Yr 375ml,23.49,4.6,456,6,6,22,97,325,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,Domaine Loubejac Pinot Noir Willamette Valley 750ml,19.99,"{'satisfaction': '39 reviews', 'price': '36 reviews'}",,163 out of 176 (93%) of reviewers would recommend this product to a friend.,163,93%
"Macallan ""M"" Crystal Decanter 750ml",5999.9,2.9,7,3,0,1,1,2,Blue Vin Riesling 750ml,,TRULY Punch Variety Pack 12pk-12oz Cans,15.99,Miglianico Montupoli Montepulciano 750ml,10.99,Lone Orchid Riesling 750ml,,Lagunitas Hop Hoppy Refresher 4pk-12oz Btls,,{'flavor': '4 reviews'},,2 out of 7 (29%) of reviewers would recommend this product to a friend.,2,29%
Glenlivet 12 Yr 375ml,23.49,4.6,456,6,6,22,97,325,Harvester Cabernet Sauvignon Paso Robles 750ml,19.99,Louis Bouillot Perle de Vigne Brut 750ml,19.99,"Courtney Benham Cabernet Terroir Selection, 2018 750ml",19.99,"Mascota Vineyards Unanime, 2017 750ml",24.99,Domaine Loubejac Pinot Noir Willamette Valley 750ml,19.99,"{'satisfaction': '39 reviews', 'price': '36 reviews'}",,163 out of 176 (93%) of reviewers would recommend this product to a friend.,163,93%
Laphroaig 10 Year Sherry Oak Scotch Whisky 750ml,81.99,5,4,0,0,0,0,4,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Russell's Reserve Single Barrel Barrel Select Bourbon 750ml,67.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,"Chappellet Cabernet Sauvignon Napa Signature, 2018 750ml",69.99,,,,,
Grangestone 21 Yr Single Malt Scotch Whisky 750ml,129.99,4.2,103,8,7,5,20,63,Shieldaig Speyside Single Malt 18Yr 750ml,69.99,,,,,,,TRULY Hard Seltzer Lemonade Variety Pack 12pk-12oz Cans,15.99,"{'price': '19 reviews', 'satisfaction': '16 reviews'}",,58 out of 75 (77%) of reviewers would recommend this product to a friend.,58,77%
Crown Royal 375ml,13.99,4.6,2869,50,32,176,518,2093,Ensign Red Peach 750ml,15.99,La Vostra Prosecco 750ml,10.99,Samuel Robert Winery Pinot Noir Vintner's Reserve Willamette 750ml,15.99,Josh Cellars Bourbon Barrel Cabernet Sauvignon Family Reserve 750ml,16.99,Buttercream Chardonnay 750ml,13.99,,,,,
Nikka Yoichi Single Malt 750ml,85.99,4.9,8,0,0,0,1,7,The Shin Japanese Malt Whisky 15 Year 750ml,99.99,The Shin Japanese Malt Whisky 10 Year 750ml,79.99,Dalmore 12 Year Sherry Cask Select 750ml,79.99,Teeter-Totter Cabernet Sauvignon 750ml,74.99,Bud Light 1/2 Keg,49.99,,,,,
Glen Kirk 8 Yr Single Malt Scotch Whisky 750ml,19.99,4,81,4,3,9,35,30,Shieldaig Islay Single Malt 750ml,19.99,Glen Ness 8 Yr Single Malt Scotch Whisky 750ml,19.99,Shieldaig Speyside Single Malt 750ml,18.99,Shieldaig Highland Single Malt 750ml,18.99,Hamilton's Highland Single Malt Scotch Whisky 750ml,21.99,"{'price': '39 reviews', 'enjoyment': '8 reviews'}",,55 out of 62 (89%) of reviewers would recommend this product to a friend.,55,89%
Johnnie Walker XR Aged 21 Years 750ml,129.99,4.6,8,0,0,1,1,6,Glen Fohdry 29yr Single Malt 750ml,89.99,Michelob Ultra 1/2 Keg,54.99,El Tesoro Extra Anejo Tequila 750ml,24.99,"Quintessa Meritage, 2017 750ml",89.99,"Stag's Leap FAY Cabernet, 2016 750ml",49.99,{'smooth': '2 reviews'},,4 out of 4 (100%) of reviewers would recommend this product to a friend.,4,100
Crown Royal 1l,34.99,4.6,2869,50,32,176,518,2093,Ensign Red Canadian Whisky 1.75L,27.99,"Silver Ghost Cabernet Sauvignon Napa Valley , 2018 750ml",39.99,"Amici Cabernet Sauvignon Napa, 2018 750ml",49.99,"Lloyd Chardonnay Carneros, 2019 750ml",39.99,De Margerie Grand Cru Brut 750ml,44.99,"{'satisfaction': '61 reviews', 'price': '40 reviews'}",,122 out of 134 (91%) of reviewers would recommend this product to a friend.,122,91%
Glen Fohdry 29yr Single Malt 750ml,189.99,3.1,36,11,6,1,3,15,Glen Fohdry 29yr Oloroso Cask Speyside Single Malt 750ml,99.99,Glenfarclas 25 Yr 750ml,79.99,Chivas Royal Salute 21 Yr 750ml,79.99,Grangestone 31 Yr Single Malt 750ml,99.99,Michelob Ultra 1/2 Keg,54.99,{'price': '4 reviews'},,9 out of 25 (36%) of reviewers would recommend this product to a friend.,9,36%
